timestamp,roll,pitch,yaw,thrust,motor[0],motor[1],motor[2],motor[3]
9607732627,0.008394438,0.0019663717,0.00045640927,0.001,0.0019999996,5.820766e-11,0.0019999999,0.0
9607832955,0.007908954,0.0006901907,-1.0846649e-06,0.001,0.00097524695,0.0010228382,0.00200083,1.0846647e-06
9607933707,0.0056657763,0.0016801985,-0.00031194036,0.001,0.0019999994,0.0,0.0020000003,0.0
9608033972,0.008337907,0.0012070404,0.00011281837,0.001,0.0017070125,0.00029298756,0.0019999999,0.0
9608134449,0.0074223373,0.0016351817,-4.2375505e-05,0.001,0.0019999999,0.0,0.0019999996,0.0
9608234515,0.00783533,0.001272957,-0.00024887986,0.001,0.0016473498,0.0,0.002152883,0.00019976706
9608334421,0.00783874,0.0021238755,-0.00015302321,0.001,0.0019999999,0.0,0.0019999999,0.0
9608434504,0.007841055,0.0010832226,-0.000446261,0.001,0.0011903816,2.1830841e-05,0.0023415259,0.00044626096
9608531610,0.007298949,0.00068956893,3.9927498e-05,0.001,0.0009751977,0.0010248024,0.002,0.0
9608634391,0.006163547,0.0011160222,-0.00061484025,0.001,0.0012555597,0.0,0.0023227339,0.00042170612
9608734487,0.0072004218,0.0008419114,-4.721878e-05,0.001,0.0011545055,0.000762139,0.0020361368,4.7218775e-05
9608834479,0.007753293,0.0016545593,-0.00023060477,0.001,0.0019999999,0.0,0.0019999999,0.0
9608934719,0.0070782825,0.0005152586,0.00023063403,0.001,0.00072868564,0.0012713138,0.0019999999,0.0
9609034682,0.006396055,0.0016536773,-0.00011367762,0.001,0.0019999999,0.0,0.0019999999,0.0
9609134642,0.007369656,0.0017823952,-7.920735e-05,0.001,0.002,0.0,0.0019999999,0.0
9609230913,0.0065912297,0.00090786186,-0.0002285254,0.001,0.0011090189,0.00048756367,0.0021748915,0.00022852539
9609331042,0.007947361,0.00073345465,2.7974556e-05,0.001,0.0010372612,0.00096273824,0.0020000003,0.0
9609431320,0.007070737,0.0013972685,-0.00040245955,0.001,0.001957696,0.0,0.0020183404,2.3964094e-05
9609531629,0.008211788,-0.0006599971,-0.00029953432,0.001,0.0,0.002,0.0010666226,0.0009333771
9609631346,0.007014554,0.0018715464,-0.0001088811,0.001,0.0019999999,0.0,0.0020000008,0.0
9609731621,0.006028775,0.0003333906,0.00010430178,0.001,0.0004714853,0.0015285145,0.002,0.0
9609832042,0.0067853574,0.0011080635,-0.0005426082,0.001,0.0012356903,0.0,0.002331348,0.00043296162
9609932810,0.0065621915,0.0010805165,0.00028620983,0.001,0.001528081,0.00047191884,0.0019999999,0.0
9610032580,0.0072922283,0.0011162992,0.000111894915,0.001,0.0015786856,0.00042131427,0.0019999996,0.0
9610132674,0.007039407,0.0016476552,-0.00027977055,0.001,0.0020000003,0.0,0.002,0.0
9610233109,0.0074363854,0.00046787492,0.00043595242,0.001,0.0006616748,0.0013383247,0.002,0.0
9610332986,0.006335581,0.0012410844,-0.0002866436,0.001,0.0015677797,0.0,0.0021873785,0.00024484145
9610433429,0.0070617157,8.033356e-05,-0.00037066382,0.001,0.0,0.0017379422,0.0021136086,0.0001484488
9610533651,0.006871833,0.00064524513,-0.00021693534,0.001,0.0007464926,0.00087055005,0.0021660218,0.00021693532
9610633224,0.0072911293,0.0010461278,-0.00043963944,0.001,0.0011429895,8.0912636e-05,0.0023364588,0.0004396394
9610733921,0.0069984216,1.1935859e-05,-8.3377374e-05,0.001,0.0,0.0019610643,0.0020168796,2.2055909e-05
9610834236,0.007912261,0.00039459195,4.2874624e-05,0.001,0.0005580373,0.0014419623,0.002,0.0
9610934997,0.0073199384,0.00051139673,0.00010575601,0.001,0.00072322413,0.0012767755,0.0019999999,0.0
9611031846,0.0068380553,-0.0011919164,-7.769341e-05,0.001,0.0,0.002,0.00031437562,0.0016856242
9611131751,0.0069790496,-0.00040485855,-0.0005698505,0.001,0.0,0.0019999996,0.0014274432,0.00057255686
9611231460,0.006503663,0.0006609054,0.00022651153,0.001,0.00093466113,0.0010653385,0.0019999999,0.0
9611331331,0.0068970346,0.0005910791,-0.0001544186,0.001,0.0007177341,0.0010096692,0.0021181772,0.00015441858
9611431264,0.006004613,0.00075193745,-0.00013524533,0.001,0.00095989567,0.0008013546,0.0021035043,0.00013524531
9611531381,0.007507585,0.000121940044,-0.00019364017,0.001,2.4255278e-05,0.0016339105,0.0021481938,0.00019364015
9611631198,0.006593498,-0.00028083683,-0.00021054037,0.001,0.0,0.0019999996,0.0016028367,0.00039716344
9611731820,0.008237329,-0.00032184945,0.000120375444,0.001,9.2124064e-05,0.0021203756,0.0014527121,0.00033478823
9611833087,0.007962085,-0.0005442513,-0.00029597676,0.001,0.0,0.0019999999,0.0012303123,0.0007696878
9611932675,0.006904647,0.00027097043,-6.0509916e-05,0.001,0.00033690152,0.0015562798,0.0020463082,6.0509912e-05
9612033223,0.0070090545,-0.0012941896,-1.9548159e-05,0.001,0.0,0.002,0.00016973913,0.0018302607
9612133887,0.006820333,0.0011796227,1.7827773e-05,0.001,0.0016682383,0.00033176132,0.0020000003,0.0
9612233808,0.006746709,-0.006123849,-0.0004523818,0.009660397,0.0016417613,0.016880436,0.009018601,0.011100784
9612333926,0.007714278,-0.0062387967,0.0002321323,0.024090193,0.016034821,0.032555345,0.023322571,0.024448028
